schema_version,dataset_revision,split_group_id,component_size,member_question_ids_json,shared_gold_filenames_json,normalized_question_hashes_json,answerable_count,impossible_count,assigned_split,split_seed,split_algorithm_version,component_sha256
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:bf094a04f2af27b4543999ba5f5ff7c5d73e971a3e8adb330f3f9d84edd965f7,1,"[""DEV_Q191""]",[],"[""0e18a4996db61e15c35edff5b333de0d0f5f193134b08d3e6bb03a36c95eee53""]",0,1,train,42,connected-component-lexicographic-milp-v1,80eec0a194e2c3f173a88f7973842d2d52bee8776124dde71e4835b1820de26d
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:bf095d270dfab704c535885428840ec1da02cfdef5cc67d61dcdcd94447d9261,1,"[""DEV_Q071""]","[""swg21260969.txt""]","[""ccff8fc17b4c5c65714addb750b367bf6e076eed9b7a740aee5317eccc3e2fd4""]",1,0,train,42,connected-component-lexicographic-milp-v1,d2d63cb230c51c5618daf62929f94668bc9c79d5a9cae4b8b6d25857923f9d32
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:bf8831b8e5e1f86a68ff412a7c9ed816db7dfa0b2d7fc55f355c379c045c16a9,3,"[""TRAIN_Q030"",""TRAIN_Q068"",""TRAIN_Q357""]","[""swg21406783.txt""]","[""01969752081803345d1f6cc9d4d045761006f69967fe5c6afa1b81d379bb94cf"",""51754a6103a5faccde9d8d5871ef2231463fa8a8659dc22b0163b47374f20885"",""a601f28fc95597fc7c4a91423294d19d93333987bedc69861a7d5ba437eedc83""]",3,0,train,42,connected-component-lexicographic-milp-v1,936bdcced878d97977fabd8ee43ea80228212d69f17a921935f7113a34947728
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:bfb8f1fa9d6abb2aadc968b51052c3136e96c25c76049d0444549de83c117045,1,"[""DEV_Q275""]","[""swg21417266.txt""]","[""1fdbe739acc5970d4c53d7df3c4ecca8deb881e874ce9cd24a3663385524ac83""]",1,0,train,42,connected-component-lexicographic-milp-v1,81a7e5f9a2376f7411afacf8b84e21bc20c8b37fc05727ba416f733fbf0e8a5d
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:bfd2464933a9dd5370e740a1293c23aa5f2529345c5d886064f89446b538b999,1,"[""DEV_Q126""]",[],"[""73a86ee036ecdc1f7659e7e5e1ffab3f24583d1b0c84637ae465a2f684940b5b""]",0,1,train,42,connected-component-lexicographic-milp-v1,3f0da0d13ff4f71095879c5fe35f4ffc999d5dbd4e60c09917df23c3315bf048
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c02b89796aac168d496e97aec46481db31174bfc5331578a32c066c96f2627c2,1,"[""TRAIN_Q479""]",[],"[""2f35ba0599aeedfb23335ca0c4820e20dd1102c5dbcc67ac50b33e9399285b07""]",0,1,train,42,connected-component-lexicographic-milp-v1,aa0cf40835d4aa39e9ff08883937bfcf0af73d5eb659a444f173322c7075e6a8
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c030aab05756659921e0724227c5aaa88eb307dc74ff24a29a4d67862156c352,1,"[""TRAIN_Q335""]",[],"[""915ae5c82fc7c6e7760ad5e2d1a26091d304a6ad6d40889bc0f5e919d676015d""]",0,1,validation,42,connected-component-lexicographic-milp-v1,898f12621f1ef81fa56320676135ea9af18f549de768c342a3f91b1d3e477b33
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c0d1bdef74002f1eac3f88bd2f658ebbe323d94d4ebdfa90fb84c848fcb06d86,2,"[""TRAIN_Q255"",""TRAIN_Q424""]","[""swg21991414.txt""]","[""5c182f1e4bc3b9114beac99a3ef35ac082103cf62c5b490a453552a35cbde6be"",""5de249f19d91fed056d4416ca8204854bf4b6e8edf6416b2e406a9a03d258ad7""]",2,0,test,42,connected-component-lexicographic-milp-v1,bc17d95c8e1957283aba7e8e56e79eac6fad4862ccda375d696cefa6da102e7e
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c0f2c6855e46dacb9cec1384aeeae5af0ccbf3b90fdb8327824ff51506b66a8f,1,"[""TRAIN_Q465""]","[""swg21459952.txt""]","[""b16ff47c7d489bbf627aee1d14f5cc9821230afe8f9d7510b0d9ac4505312d3a""]",1,0,train,42,connected-component-lexicographic-milp-v1,4ac9548e734e5b1379fdb325d066a1250abd79d84aaa892333fe476242be51a8
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c10cf41325da6af07d9effa5f2d6c6e9babfb3337b6105c6d7ee17aad7074d8b,1,"[""DEV_Q301""]",[],"[""7b7d4e92234df4bf4094cd0652fed8b803313b5fbb60c6ee909c510b3e7e0474""]",0,1,train,42,connected-component-lexicographic-milp-v1,5f00a494c058b7bc3256acb726b55ec98eae46701a43a8c33592fcbb5d6ab93e
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c120e3d5635fa6cbaf9e6cfdc76882c36a62dc41a02f932b3afcf086559dc478,2,"[""TRAIN_Q058"",""TRAIN_Q124""]","[""swg1PI37248.txt""]","[""62ec744b8168d1bab082e0e3e8014fbd38b7cdec3c04e75c1ede0b3aae6e79b4"",""6bcf25a7b19df901fb607b56732c4713fbb3c717bd6d7f46a506965126c7b8c2""]",2,0,validation,42,connected-component-lexicographic-milp-v1,40a97379c373afbe3f5702ff3833deeb0f192c3a7331d7f7f4cf91821983d80b
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c14eb4a00f2a0bbe04727a7796e02b8cc1b7673b2dce2e465e9fc7830a901f8f,1,"[""DEV_Q229""]","[""swg21609958.txt""]","[""e7deafdb215cf93e197ba7b2f0428d00a0504f44d131baee4c4b5254ed64a983""]",1,0,train,42,connected-component-lexicographic-milp-v1,7216e60cf702a450a3f04373fbf8f4c91433b394b381b2753bd1d5ba6deae1e6
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c1843f64cf45f10242c74272dd56b2f413718856a272d5699296a179e932c843,1,"[""DEV_Q245""]","[""swg21988389.txt""]","[""2fb6f072f2fae2036089c71a2ef085001f38d903ace5113d12899dcd3174f99d""]",1,0,train,42,connected-component-lexicographic-milp-v1,7928cff7f90e496f67c7c4781a0d85386b5dd2a7a17560f44cd133bae7d47b74
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c1b3de8b1b9680c6b9baf7e757d987514bf56cd2b9540984414319fb304e26a0,1,"[""TRAIN_Q204""]","[""swg21500151.txt""]","[""bc78db06597031b92cf59ef8625b0e0487b0f7a4659408a1ea0763a3a343e3ed""]",1,0,train,42,connected-component-lexicographic-milp-v1,92686ea6da9451a931351f120283370dbaf1318d3c7c938a8da10db4ab628885
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c28adce152d03c853ac400e007502a95e135ca881378ebd69edbfee42812bf4f,1,"[""TRAIN_Q027""]","[""swg21611699.txt""]","[""f081006d2e597cd5dd1648889080be46ef554493cdbaf63ed8e45a3f352fd0e3""]",1,0,validation,42,connected-component-lexicographic-milp-v1,987e937ec860d21d2a6776e551910a0daed50dfd1e5f980895d15b150d52f714
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c2ac02ad8ed575549a910cece95eeddb4621913abd21c120edc5e899ec6d2375,1,"[""TRAIN_Q453""]","[""swg2C1000132.txt""]","[""3f8e04f6fb594406a0ca2d89acde6c0c6e5a9b1ddf1f318e229e3573f5cbfbcf""]",1,0,train,42,connected-component-lexicographic-milp-v1,85798e49da5c810f45fcba5bdd0ac6cd965e6062e49dc60554c85b003d49f06e
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c2ae4d951969d000fcd1c4ae2db7032140fcacdb0a31313a52ef555a936c6884,1,"[""TRAIN_Q553""]","[""swg21903249.txt""]","[""4cced48444ba27830d7a97136ecab1f655deeb4f460550710dace53aa65c4393""]",1,0,train,42,connected-component-lexicographic-milp-v1,586b724850e9711afb3ebcdd1a46786212583399181f953d30075a6a8b3445d7
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c2c223f33ae91b41443ec371db9700623dea04eb4eac05993673b1e2fd40af1c,1,"[""DEV_Q054""]",[],"[""94e594620d64f9c57bcde270d74d340bf51304c05366da63f2b55465b22f2320""]",0,1,train,42,connected-component-lexicographic-milp-v1,eb198afaec42b97403e4483cbb050791d21d4ac28d83aa4a8bdb6d7b2a8d2cef
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c310cddc8ba7643a730e12b6c18bea3c429b505b0160915f628f8389d6ea091c,1,"[""TRAIN_Q088""]",[],"[""eb086bfc24cac16ae7d90eacad0ec3f4938842fd1ad28b15fedfff70d73de84e""]",0,1,validation,42,connected-component-lexicographic-milp-v1,820081b2c8a6f26eebcaa314e9e1652c8c902bdfd527fb8ca7cb33316c324569
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c47e1d698d894851856fee520ac0c01036666ff1ef5fe58db3a721833416ee94,1,"[""TRAIN_Q594""]",[],"[""42650a2cbcaebb8a87e76e1e05c9683abf32d3e60f6168c2148354eec745fac1""]",0,1,train,42,connected-component-lexicographic-milp-v1,fb2f1e428ebe3ea984bc421b83633b28d764d0200a4d02e0fa8d7fa56d07c135
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c6b0266a3be460c6c7131149d49ddf8b223bf40385585e507882b51093d02f7f,1,"[""DEV_Q199""]",[],"[""6462180b6714aa666cac4fb3a04eacd1cf2fc70e1c01aa1243685788e3a7b134""]",0,1,train,42,connected-component-lexicographic-milp-v1,1df6e32032eb43881aae9761634275a49c2bbe93e59d02d15ea40d36781c216b
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c761255d4887d6c40001d1e415d99b269412b3bcf5fe794681259fe14d1d8f79,1,"[""TRAIN_Q381""]",[],"[""a526aca1e04d15424355f31ed6ae3ec09b8c1fcb7dd48c4bafe82c5435afe05d""]",0,1,train,42,connected-component-lexicographic-milp-v1,4cdd329e5341d96297688fe91f82eb1e168429ba737969a22380faa099851b35
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c8048c634583c90728fc5e7e2644d597654abc4f50ec2514c07005748f44531a,1,"[""TRAIN_Q518""]","[""swg21688949.txt""]","[""2a684581fa61a4b92c8407d38d4e0aaa1a8e0146be91ba6c07ddee244535ee49""]",1,0,train,42,connected-component-lexicographic-milp-v1,8607f8a3e16195f3c16cc7ea53f602755d6068f5e1591aaa1760318e925e0ecc
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c886f598dd11b550495e0f17648c390db7dad6487c8ce390daa837e872ce44ab,1,"[""TRAIN_Q165""]","[""swg21994741.txt""]","[""d79f0bc262f0ed79c6bd2e1540dd1e4f13ba7ec4ea8a7f2196df0874cb48ee1b""]",1,0,train,42,connected-component-lexicographic-milp-v1,4d0d959d0a667c8ed9b445f2b61d0e6c9485d14ae322b4a7c7b04b44650feb47
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c92ede744597a1e845ffff59743e27d6301176b004e9319b075c296145cfc35e,1,"[""TRAIN_Q501""]","[""swg21655808.txt""]","[""dddff7b79b0fbb5236a2a475fd51b0c169ec0341f9c8db254ce2ed9b784a2d14""]",1,0,train,42,connected-component-lexicographic-milp-v1,b5d0520347b2b51fd5277a03161aade7ab7bbcf90f96ef94e69abc8020344573
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c96fd0dfdc015677467fbd7611c6ec4aec1c8ab1116533acae19bd2927cc84ff,1,"[""DEV_Q079""]",[],"[""571159326f55ed8794c78d02ea7eb4048ffbd368a8a89462129cf3b78c84ceb9""]",0,1,validation,42,connected-component-lexicographic-milp-v1,b06e91c41682a249b8b87e9b6b7a10c96f0f87a3d47c852e661b84ae797ec1a8
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c98f49e26caf4007070aaec2ed78b33c56df38d0e3e64c70c19ac865b61c51e6,1,"[""TRAIN_Q363""]","[""swg27046040.txt""]","[""9e788216dfbf54121c4770bfab4a976e5a2a9f12756ae66cca72e8fceb335b5f""]",1,0,train,42,connected-component-lexicographic-milp-v1,844d12db161cbee749af74b8ca2544036c31636b09ddac02d6e9507f8480d016
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c9c52de28050ebdc18afa13a2e88582e165211deb1c36603273d9a9919598da1,1,"[""TRAIN_Q293""]",[],"[""1dcb64d783661cb202a084992083cd8da3bc46f49e1db876a6823d65b68585dd""]",0,1,train,42,connected-component-lexicographic-milp-v1,c3726f34ad02670715c3d1e3873789ce304dddde0687b15ce5c3100d2d7e5744
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:c9ffe5968bd508b7702ce3f0ffdf7fc78ab8e4fbcec6964f6b5de81b4b613b46,2,"[""DEV_Q210"",""TRAIN_Q097""]","[""swg21067352.txt""]","[""559b97e3c03bfc5d0942e787ec72800c134046324fe0ff4376bf55f7bfb083c1"",""bf57d71938d16824099045edcb79a5ae58d471c46f9fbee9b01b6dd94766f6b9""]",2,0,validation,42,connected-component-lexicographic-milp-v1,2060d07849e03ca04accbf16f88a309efe3769dec60e5f3bee25768e228cdd69
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:ca502696d4f2aac2b9cd033c12bb785a1a99719587db9617404f305e49414f7d,1,"[""TRAIN_Q307""]","[""swg21967589.txt""]","[""21048bc12c7eda46ee20956624fbf6a2460d9ca28d52d2e4fcb4bf9f00ba88c6""]",1,0,train,42,connected-component-lexicographic-milp-v1,0c53ed771c3f982b34ea4a86167c121f7bf2b34b1d123251f0e1eba1d2f2e12e
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:cc683a37c13e3741cfa91a6690944e2842f76b9b5a5e0b6fdef07436e293e2fa,1,"[""TRAIN_Q558""]",[],"[""89074923d9aa9d2f589eaf56cf2c4c981a2667db82f2771511fc016ede80bf24""]",0,1,test,42,connected-component-lexicographic-milp-v1,b3df295a2065972353cbe522bb8669ae33454b7ae69c739013770f5506383312
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:cd3e8b817680844dc30a4c9256c79d552438134d6467bc3765b5c4c48c6e3c32,1,"[""DEV_Q053""]","[""swg21635341.txt""]","[""b5631d46b6190536b41022f84699672c4cf481b09f5260f00c465b2f7b193f70""]",1,0,validation,42,connected-component-lexicographic-milp-v1,a0e579130999658ae4d6a1b34d15f3950fa6bfd7c65432f2c5a673d05a2bd32f
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:cdba7d39b537749499020d538af994b4710da4edaaf70df65845be9fcd246684,1,"[""DEV_Q058""]",[],"[""6810b84852d093458b7674b4a29fcfab183edddb432d74716fa61e1eeab6de4f""]",0,1,train,42,connected-component-lexicographic-milp-v1,2d76e8711db5861d102090d7f54d1fefb1c2b3c62d9a281b54eb71e8914c84be
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:ce08df2377c299f2121184dcb323673bb629f5ea0515ae2e437faa58052379be,1,"[""TRAIN_Q264""]",[],"[""85b28adcab296bcb1ace0844c25f0b02e7cde24f514cd1d7a5861efaa0e4481f""]",0,1,train,42,connected-component-lexicographic-milp-v1,be3802d7bcb9330fcc5c253f25850a7202b6431942375a03e010c5a0cea5a031
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:ce196502f5ff596ce6c589f2f650e567f8dbe413144e33b4a71e69dcf0c0f97a,1,"[""TRAIN_Q281""]",[],"[""1fc9f1d3c98a5a799be320e670c22b566e939d8e02993aee47e1289f7f266971""]",0,1,train,42,connected-component-lexicographic-milp-v1,a856f5613888824e441cea8d5d97b64047b9f33a3a6d15f7d55247cbc1a50e9a
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:ce1bb2b7acad080d847f9e8a3963b2817f6c0131bec9a4f79560a2a59e663e9a,1,"[""DEV_Q027""]","[""swg21618564.txt""]","[""b2dc07b2d3085f8aa07e122ec749103ad90b3ab00b42847714829321784b335c""]",1,0,train,42,connected-component-lexicographic-milp-v1,5f459c28200dab47edd643f09ac04aef341622c8f127180d71d45f83ba99225e
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:ce40339e764e743c09da0573c58503dfd75f6fe278f20ce912059fd4ec957485,1,"[""TRAIN_Q245""]",[],"[""bb4800b3b499d2c3d4969293db1bf786061cf479afae0c5fb134e802439bd1fa""]",0,1,train,42,connected-component-lexicographic-milp-v1,a31c7ec8377f78095c19cf8e5cf53c451ecf5a67f70c87893c4ca0a7edb9544a
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:ce5becb8c9736c52f082947e0911bba23183dd9d3bc0faf51040a3f407061940,1,"[""TRAIN_Q391""]","[""swg21983638.txt""]","[""22ee6437a4282db36ab11f81f082967ce4791a9c1b03fda420160d3a28a2c41f""]",1,0,train,42,connected-component-lexicographic-milp-v1,fcb2334d5f0a9e9bc4c775508c66792579188f0380fdc6e79282ff012c00a53a
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:ce6fcbc3a8b80daaba6172e5336d1a6ef9973d24c60ae23c58a1c3c7e26fbd00,1,"[""DEV_Q128""]",[],"[""8672a89296631ae2d40edb8b53981f79b00fec15a8059ef819a221d2cc983aec""]",0,1,train,42,connected-component-lexicographic-milp-v1,13ac3a45f0407f5a24084ac092aa9de6f0e5cd7d7233980aa8f0df3b8c16ddb7
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:cf3511c813f77fd8baf8297da5da1cd6d81713dbb850258a6f9428d3abd4bae1,1,"[""DEV_Q006""]",[],"[""ba612ca45ea5ad07f88fc2217474bed60d6fb396d56355355bf57aa7ef2c833c""]",0,1,train,42,connected-component-lexicographic-milp-v1,b66702dd57a9444dba7d2f396618df3b6936521b4472de8b6df9cb578e35a2b0
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:cf97051b309adb546596d21bea4f75c6d06bba10f7bb60fa4759650d9ae4a71d,1,"[""DEV_Q032""]","[""swg21994175.txt""]","[""285f2538203c12b553f506ce92388ee43cef08a38450af34bcf8c6b78b299baa""]",1,0,train,42,connected-component-lexicographic-milp-v1,ccbf4dbcc4a0df5385e02bf9930a72bb121bf0b27e7e25c8010c9c1c24e12cfb
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:cfb7e7f5bda63994f5bbe44c399c8f5536459f576586d0ea7d5c2187048e5bbf,1,"[""DEV_Q117""]",[],"[""a08ef0cc7b84f8e88a7aad6c60791f1b84129041e9a1bafbb6d48d10fe64ae69""]",0,1,train,42,connected-component-lexicographic-milp-v1,28d523dc829a2ac377cf1e774df4e6e1f137f2005315c349f0e9e852804057e7
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d0351834d6fb13d43b3e4bc45aa7e0f2911f7a68efbd27608c6a0d992fa555b1,1,"[""TRAIN_Q070""]","[""swg21982451.txt""]","[""feb3dd1730a9d9028afac237e768e18a1a4cce3593a744c900916b3f9d680639""]",1,0,train,42,connected-component-lexicographic-milp-v1,23e3ac80739b4076229b81ca81db5e6de7e25277489eebcc34e5e409eb503368
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d049de0e2e1799be42b0b43274bb3e24315cf451c1fed25fb3387776a3ca4444,2,"[""DEV_Q202"",""TRAIN_Q087""]","[""swg21631478.txt""]","[""5315ca807c629f252559f1620e9f842c5c88d453eafc0e966b17daf9094edc8d"",""bdbd83de4de38294feb8eb418c512b447076702b40c06e8da2e0a9120201fb78""]",2,0,validation,42,connected-component-lexicographic-milp-v1,cc8132986a5ad245728ab450f91a476bfded74de649c3c1e7dc16afcefa85e44
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d11b700618a6df03679d5a0bb0f2593fc05a2b2656f461ccac3d2603bd0631ba,1,"[""TRAIN_Q519""]","[""swg21697944.txt""]","[""f71b9bdfa5bc0cd96cd2cbe6c770c3de5eb857af766e1c3dad8a2c045bfad7d0""]",1,0,train,42,connected-component-lexicographic-milp-v1,4a4255c9803d5b32748fa479381c860ef706959bf9b862aec7847da3a4514616
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d210e6a74270ac3b04b9c80b6289f37427753c260d5ecb0553f2f8cb22ee8a83,2,"[""TRAIN_Q549"",""TRAIN_Q583""]","[""swg21985630.txt""]","[""080c6713d30ab09d280e871815f540195f9336eaf20d94a370a15a6cdc6b101e"",""b8543bb348dc7939746b90c61952ab844c5a413c2ab7f64c1f66b58419dfb1cd""]",2,0,validation,42,connected-component-lexicographic-milp-v1,659d52015208693361e34b42ad71674ebac4b54b91e0c0e2618ae52d0f217e87
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d25e7fecefd12b0eb64b5966b6cc971f0d05fdbf945733179aa415ad72d413b0,1,"[""TRAIN_Q193""]","[""swg22009938.txt""]","[""c685599f36cb619f0a2fab6703774d2f791df010a81421bff34a2d000d630cb9""]",1,0,train,42,connected-component-lexicographic-milp-v1,2e353cef1dbf7ccb44e75110c1f3c4808da60d7f33a46a7bc2182de2c7c7d713
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d2710b812de295a6a19eee95d873cc48e15e59e85c5603415c1dc686ad5f766f,1,"[""TRAIN_Q352""]","[""swg21425772.txt""]","[""5ef8b4ab0de02e6b304424324b2ccb9a5fa863f4643453500088fb298bf86039""]",1,0,train,42,connected-component-lexicographic-milp-v1,d5218e79ca13a81cff95210b9f1fd3d757de2881bc98b72c173011e99d138b0e
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d2b7eb972d184fc08d113a1cbd3b6412dacbdb17b696c4d30bdb053a2a6ea39c,1,"[""DEV_Q163""]",[],"[""2f7a2a2252710caf2e3a927255678ef80aa6452b467d94bcade081ff233c24a8""]",0,1,validation,42,connected-component-lexicographic-milp-v1,624f1ca5b2e824483ae1adc6c52759728c71fb4010f139de4ea3079907a7cb7a
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d3dbf4bf9621af405bb6bf057470235efc23080bf49b0d5be34377ca0d85f6d3,1,"[""DEV_Q161""]","[""swg21610844.txt""]","[""4c2a85d822150cc6406932cc57dd7dafac88a8c93b07cc2bad1797ebce7a12da""]",1,0,train,42,connected-component-lexicographic-milp-v1,d7e20dc98db31061c030e006145a3a9d57bd3c926c1fae236663953366a0b944
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d3e0948a6b46b8fc2fa9016ad6d3ebafe5915fb87e07e46c0f541f811dde3ae9,1,"[""TRAIN_Q444""]","[""swg21477587.txt""]","[""e2d95dc0f49e41a8ff5d13cc40bec5604042bc87f13075eb72eb4de1bcb5cec3""]",1,0,train,42,connected-component-lexicographic-milp-v1,fa69fd6733785229b174f7137b51853d9fdda19693f2242d9de6732f03190476
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d3e78f663cc4c5830b89216ed9b62f6d71e98388968035bf3307202b0766674f,1,"[""TRAIN_Q118""]","[""swg27023910.txt""]","[""1d139f9d7b7b26ecc2707740a33b82029319769584c4514aa4bf25daf8b3965f""]",1,0,train,42,connected-component-lexicographic-milp-v1,33d2d1ac7797724693d288a47df049c8d63eef6c5669a58cc45d87ba85e1635a
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d453c8a77afe4b3ba03a156e7912d5fef4e478515822b6b51b0c3bf03c0a4064,2,"[""TRAIN_Q266"",""TRAIN_Q446""]","[""swg21685435.txt""]","[""060da8cae553f0cb1d301ac8c83d29556b0b477a5529fe5a0f08328863cda004"",""b0bd959490c6e917a4ca45a628ce39e22021f9c60e28be0cae5e6b4d122ecd57""]",2,0,test,42,connected-component-lexicographic-milp-v1,01526755be68039654a3ac433bd35e2b9b2a41f0ec01c10b9ed6562db1aada75
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d54040bb286e6e34605c0c1988defab7cc9e6803dba725b1bccbc4bcff6ad79c,1,"[""TRAIN_Q511""]","[""swg21902172.txt""]","[""bf5191a1f1c9d2ad578124f7a51a174198e8cf5336e00c84306433f3a1f4048b""]",1,0,train,42,connected-component-lexicographic-milp-v1,b37f85a0462c1dad02a6f2a4abc6da38b82b1cc6e26621202e369d390f0bf13d
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d5b523a89c928d83d35d614de3a77697efa514cbc0c65e21cbdf49405ed67d2c,2,"[""DEV_Q189"",""TRAIN_Q210""]","[""swg22007765.txt""]","[""d33756b6ff785bc8816765a15fd7f400c4a6a499900a970b59838a7aa8604572""]",1,1,train,42,connected-component-lexicographic-milp-v1,9b7e52999d13ea43b22ab8a4881618abdfa0e48bc92f3e9aa208ca5a86b3d286
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d71364709bb8944e3aa0ff642be54e8c35b49c5bbe2836508ef469d52ff83b84,1,"[""DEV_Q249""]","[""swg21998663.txt""]","[""d543f628572a4153e97fea76b95f1ef49540767fb77e768c993af9e4d01832a9""]",1,0,train,42,connected-component-lexicographic-milp-v1,8bfbfadaea823793d380a4d1bd335bfa37a6496c95b0c559ffe228514883cbd1
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d72f7d585b927c6394136d366f1d9f0a50cc1b1cbb5598786485d997cdc6b751,1,"[""TRAIN_Q132""]","[""swg21661918.txt""]","[""11513f15d7d5ff330e1e9830b2b1c141bf15fd733eaec5d97a042fc97f67dcca""]",1,0,train,42,connected-component-lexicographic-milp-v1,8760e7d75221952e2aea471fe3a23768f9f744b94d0693ab9099f02dcfb86e87
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:d739a9855208b1c7fc2c1ddb9766f0ba10135889eb7d51c5856052b35dcc6e2a,1,"[""TRAIN_Q221""]","[""swg22004617.txt""]","[""890dd2a048b9ed10ff8e7dbe89a9d163b20b9afc34e1a5f4e7a36a255b8fe85b""]",1,0,train,42,connected-component-lexicographic-milp-v1,2a6674870d21df6ac9974913dee87d6f4afce1922b1f617689fbc38908d6321e
